-4.700000	-4.700000	-4.700000	-4.700000	-4.700000	-4.700000	-4.700000	-4.700000	-4.700000
-4.782755	-4.757444	-4.690171	-4.626959	-4.600436	-4.626959	-4.690171	-4.757444	-4.782755
-4.865510	-4.814888	-4.680342	-4.553919	-4.500873	-4.553919	-4.680342	-4.814888	-4.865510
-4.968513	-4.891172	-4.684893	-4.497261	-4.420578	-4.497261	-4.684893	-4.891172	-4.968513
-5.071516	-4.967455	-4.689444	-4.440603	-4.340284	-4.440603	-4.689444	-4.967455	-5.071516
-5.174519	-5.043739	-4.693995	-4.383946	-4.259989	-4.383946	-4.693995	-5.043739	-5.174519
-5.291272	-5.131015	-4.704566	-4.333848	-4.187757	-4.333848	-4.704566	-5.131015	-5.291272
-5.408025	-5.218290	-4.715138	-4.283749	-4.115526	-4.283749	-4.715138	-5.218290	-5.408025
-5.524778	-5.305566	-4.725709	-4.233651	-4.043294	-4.233651	-4.725709	-5.305566	-5.524778
