-4.100000	-4.100000	-4.100000	-4.100000	-4.100000	-4.100000	-4.100000	-4.100000	-4.100000
-4.185371	-4.138920	-4.085519	-4.034257	-3.985893	-4.034257	-4.085519	-4.138920	-4.185371
-4.270742	-4.177840	-4.071038	-3.968514	-3.871786	-3.968514	-4.071038	-4.177840	-4.270742
-4.402694	-4.275660	-4.071488	-3.902355	-3.773387	-3.902355	-4.071488	-4.275660	-4.402694
-4.534646	-4.373481	-4.071938	-3.836195	-3.674988	-3.836195	-4.071938	-4.373481	-4.534646
-4.666598	-4.471301	-4.072389	-3.770035	-3.576589	-3.770035	-4.072389	-4.471301	-4.666598
-4.799626	-4.571300	-4.104378	-3.704659	-3.508872	-3.704659	-4.104378	-4.571300	-4.799626
-4.932654	-4.671299	-4.136367	-3.639283	-3.441156	-3.639283	-4.136367	-4.671299	-4.932654
-5.065682	-4.771297	-4.168357	-3.573907	-3.373439	-3.573907	-4.168357	-4.771297	-5.065682
