N38°47.45',W77°10.52',0,1400
N38°48.36',W77°9.60',0,1400
N38°48.89',W77°8.33',0,1400
N38°49.43',W77°7.52',0,1400
N38°50.30',W77°5.24',0,1400
N38°50.75',W77°4.84',0,400
N38°52.04',W77°3.97',0,400
