 N38°59.49',W76°53.20',0,1300
N38°57.90',W76°54.19',0,1300
N38°56.12',W76°54.99',0,1300
N38°54.97',W76°56.59',0,1300
N38°54.14',W76°57.70',0,700
N38°53.13',W76°58.06',0,700
N38°52.54',W76°58.66',0,700
N38°52.27',W76°59.38',0,500
N38°52.11',W76°59.76',0,300
N38°52.11',W77°0.23',0,300
N38°51.67',W77°0.69',0,300
N38°51.35',W77°1.26',0,300
