N38°49.07',W76°55.21',0,1000
N38°47.57',W76°54.03',0,1000
N38°46.33',W76°54.12',0,1000
N38°45.21',W76°53.79',0,1000
N38°44.60',W76°53.94',0,1000
N38°43.47',W76°53.84',0,1000
N38°42.56',W76°53.20',0,1000
N38°42.23',W76°53.01',0,1000
N38°41.86',W76°52.48',0,1000
N38°40.89',W76°52.38',0,1000
N38°40.35',W76°52.65',0,1000
 N38°39.28',W76°52.55',0,1000
N38°37.36',W76°54.72',0,1000
